"inspection_id","establishment_name","address","inspection_date.x","establishment_type.y","region","risk_category","inspection_date.y","inspection_time_in","inspector_badge_number","inspector_comments","year.y","lat","long","riskLvl","popInfo"
104578,"union pub","201 massachusetts","2012-02-15","restaurant total","ne",3,"2012-02-15","12:30 PM",54,"the dc cfm is paige e farrell: fs48715 will exxpire 8/25/2014. if you have any questions please contact the area supervisor mrs. jacqueline coleman at 202-442-5928.",2012,38.894779,-77.002461,"Risk Cat 3","<b> Establishment Name:   </b> union pub <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 201 massachusetts ne <br> <b>Inspection Date:   </b> 2012-02-15 <br> <b>Inspection Time:   </b> 12:30 PM <br> <b>Inspector Badge No.:   </b> 54 <br> <br> <b>Inspector Comment:   </b> the dc cfm is paige e farrell: fs48715 will exxpire 8/25/2014. if you have any questions please contact the area supervisor mrs. jacqueline coleman at 202-442-5928."
844119,"cafe 8","424 8th","2017-07-05","restaurant total","se",3,"2017-07-05","02:25 PM",624,"correct violations with 3days (priority and priority foundation) and 14days (core) cfpm bedia sam  fs-74321    exp. 03/13/2020 if any question, please feel free to contact the area supervisor at food.safey@dc.gov",2017,38.883489,-76.994898,"Risk Cat 3","<b> Establishment Name:   </b> cafe 8 <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 424 8th se <br> <b>Inspection Date:   </b> 2017-07-05 <br> <b>Inspection Time:   </b> 02:25 PM <br> <b>Inspector Badge No.:   </b> 624 <br> <br> <b>Inspector Comment:   </b> correct violations with 3days (priority and priority foundation) and 14days (core) cfpm bedia sam  fs-74321    exp. 03/13/2020 if any question, please feel free to contact the area supervisor at food.safey@dc.gov"
122352,"king's cafe","2100 martin luther king jr","2011-08-02","restaurant total","se",3,"2011-08-02","09:55 AM",624,"the business has a written employee's health policy for food-borne illness correct stated items within 5-days and 45-days cfpm boyoung kim  fs-39780  exp. 5/31/2012 if any question please call area supervisor ms. coleman at 202-442-5928",2011,38.833647,-77.008411,"Risk Cat 3","<b> Establishment Name:   </b> king's cafe <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 2100 martin luther king jr se <br> <b>Inspection Date:   </b> 2011-08-02 <br> <b>Inspection Time:   </b> 09:55 AM <br> <b>Inspector Badge No.:   </b> 624 <br> <br> <b>Inspector Comment:   </b> the business has a written employee's health policy for food-borne illness correct stated items within 5-days and 45-days cfpm boyoung kim  fs-39780  exp. 5/31/2012 if any question please call area supervisor ms. coleman at 202-442-5928"
183143,"madam's organ (n)","2461 18th","2013-06-05","restaurant total","nw",3,"2013-06-05","08:20 PM",124,"all items abated from previous inspection conducted. if you have any questions, please contact the area supervisor, mrs. coleman at (202)535-2180.",2013,38.921821,-77.042346,"Risk Cat 3","<b> Establishment Name:   </b> madam's organ (n) <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 2461 18th nw <br> <b>Inspection Date:   </b> 2013-06-05 <br> <b>Inspection Time:   </b> 08:20 PM <br> <b>Inspector Badge No.:   </b> 124 <br> <br> <b>Inspector Comment:   </b> all items abated from previous inspection conducted. if you have any questions, please contact the area supervisor, mrs. coleman at (202)535-2180."
205745,"p&c market","1023 east capitol","2014-08-26","delicatessen","se",3,"2014-08-26","12:55 PM",624,"no cfpm on duty if any question please call area supervisor ms coleman at 202-535-2180",2014,38.889726,-76.991725,"Risk Cat 3","<b> Establishment Name:   </b> p&c market <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1023 east capitol se <br> <b>Inspection Date:   </b> 2014-08-26 <br> <b>Inspection Time:   </b> 12:55 PM <br> <b>Inspector Badge No.:   </b> 624 <br> <br> <b>Inspector Comment:   </b> no cfpm on duty if any question please call area supervisor ms coleman at 202-535-2180"
155385,"posto (n)","1515 14th","2012-08-14","restaurant total","nw",3,"2012-08-14","06:30 PM",64,"correct stated items within 45 days if you have any questions,please contact area supervisor mrs.jacqueline coleman at (202)442-5928",2012,38.910404,-77.031878,"Risk Cat 3","<b> Establishment Name:   </b> posto (n) <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1515 14th nw <br> <b>Inspection Date:   </b> 2012-08-14 <br> <b>Inspection Time:   </b> 06:30 PM <br> <b>Inspector Badge No.:   </b> 64 <br> <br> <b>Inspector Comment:   </b> correct stated items within 45 days if you have any questions,please contact area supervisor mrs.jacqueline coleman at (202)442-5928"
140114,"montmartre restaurant / 7th hill","327 7th","2011-04-13","restaurant total","se",3,"2011-04-13","02:53 PM",124,"5-day notices abated from inspection conducted on 04/08/2011.cfpm anne sang fs-41307 exp. 08/15/2012. if you have any questions, please contact mrs. coleman at (202) 535-2180.",2011,38.885678,-76.996254,"Risk Cat 3","<b> Establishment Name:   </b> montmartre restaurant / 7th hill <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 327 7th se <br> <b>Inspection Date:   </b> 2011-04-13 <br> <b>Inspection Time:   </b> 02:53 PM <br> <b>Inspector Badge No.:   </b> 124 <br> <br> <b>Inspector Comment:   </b> 5-day notices abated from inspection conducted on 04/08/2011.cfpm anne sang fs-41307 exp. 08/15/2012. if you have any questions, please contact mrs. coleman at (202) 535-2180."
823461,"sanphan","653 pennsylvania","2016-03-25","restaurant total","se",3,"2016-03-25","11:32 PM",88,"correct items stated for 3 and 14 days. if you have any questions contact (victor.currie@dc.gov)",2016,38.885053,-76.997346,"Risk Cat 3","<b> Establishment Name:   </b> sanphan <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 653 pennsylvania se <br> <b>Inspection Date:   </b> 2016-03-25 <br> <b>Inspection Time:   </b> 11:32 PM <br> <b>Inspector Badge No.:   </b> 88 <br> <br> <b>Inspector Comment:   </b> correct items stated for 3 and 14 days. if you have any questions contact (victor.currie@dc.gov)"
839228,"avondale coffe shop","1909 michigan","2017-06-09","restaurant total","ne",3,"2017-06-09","08:33 AM",88,"3 day notice 25 dcmr(504.1,3004.1,1007.1, 1608.1,and 3101.2)abated from inspection conducted on 6/1/2017 14 day notice 25 dcmr(803.1,812.2,and 1509.4)abated from inspection conducted on 6/1/2017. if you have any questions please contact area supervisor at food.safety@dc.gov for efficient response.",2017,38.945341,-76.978701,"Risk Cat 3","<b> Establishment Name:   </b> avondale coffe shop <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1909 michigan ne <br> <b>Inspection Date:   </b> 2017-06-09 <br> <b>Inspection Time:   </b> 08:33 AM <br> <b>Inspector Badge No.:   </b> 88 <br> <br> <b>Inspector Comment:   </b> 3 day notice 25 dcmr(504.1,3004.1,1007.1, 1608.1,and 3101.2)abated from inspection conducted on 6/1/2017 14 day notice 25 dcmr(803.1,812.2,and 1509.4)abated from inspection conducted on 6/1/2017. if you have any questions please contact area supervisor at food.safety@dc.gov for efficient response."
611909,"dumpling and beyond","2400 wisconsin","2015-04-28","restaurant total","nw",3,"2015-04-28","01:30 PM",64,"cfh: jian tan servsafe 12/21/2017 correct stated items within 5 days correct stated items within 14 days if you have any questions, please contact area supervisor mr. ronnie taylor at (202)442-9037",2015,38.921341,-77.072228,"Risk Cat 3","<b> Establishment Name:   </b> dumpling and beyond <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 2400 wisconsin nw <br> <b>Inspection Date:   </b> 2015-04-28 <br> <b>Inspection Time:   </b> 01:30 PM <br> <b>Inspector Badge No.:   </b> 64 <br> <br> <b>Inspector Comment:   </b> cfh: jian tan servsafe 12/21/2017 correct stated items within 5 days correct stated items within 14 days if you have any questions, please contact area supervisor mr. ronnie taylor at (202)442-9037"
834760,"hilton garden inn-dc/u. s. capitol","1225 1st","2017-01-27","restaurant total","ne",3,"2017-01-27","11:45 AM",624,"correct violations with 3days (priority and priority foundation) and 14days (core) cfpm willie jones  fs-71515   exp. 07/08/2019 if any question, please feel free to contact the area supervisor at food.safey@dc.gov",2017,38.906457,-77.005959,"Risk Cat 3","<b> Establishment Name:   </b> hilton garden inn-dc/u. s. capitol <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1225 1st ne <br> <b>Inspection Date:   </b> 2017-01-27 <br> <b>Inspection Time:   </b> 11:45 AM <br> <b>Inspector Badge No.:   </b> 624 <br> <br> <b>Inspector Comment:   </b> correct violations with 3days (priority and priority foundation) and 14days (core) cfpm willie jones  fs-71515   exp. 07/08/2019 if any question, please feel free to contact the area supervisor at food.safey@dc.gov"
7289,"pier 2934 cajun ,se,afood","2934 m","2010-06-28","restaurant total","nw",3,"2010-06-28","10:30 AM",64,"5 day notice abated 45 day notice abated",2010,38.905154,-77.058457,"Risk Cat 3","<b> Establishment Name:   </b> pier 2934 cajun ,se,afood <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 2934 m nw <br> <b>Inspection Date:   </b> 2010-06-28 <br> <b>Inspection Time:   </b> 10:30 AM <br> <b>Inspector Badge No.:   </b> 64 <br> <br> <b>Inspector Comment:   </b> 5 day notice abated 45 day notice abated"
810387,"outpost dc","440 k","2015-05-13","restaurant total","nw",3,"2015-05-13","01:45 PM",411,"correct noted violations within 14 days. no food present at the time of the inspection. if there are any questions contact mrs. coleman, area supervisor at 202-535-2180. no objection to issuance of basic business license (restaurant)",2015,38.902445,-77.017103,"Risk Cat 3","<b> Establishment Name:   </b> outpost dc <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 440 k nw <br> <b>Inspection Date:   </b> 2015-05-13 <br> <b>Inspection Time:   </b> 01:45 PM <br> <b>Inspector Badge No.:   </b> 411 <br> <br> <b>Inspector Comment:   </b> correct noted violations within 14 days. no food present at the time of the inspection. if there are any questions contact mrs. coleman, area supervisor at 202-535-2180. no objection to issuance of basic business license (restaurant)"
180018,"muzette restaurant (n)","2305 18th","2013-03-27","restaurant total","nw",3,"2013-03-27","06:15 PM",64,"5 day notice abated if you have any uqestions,please contact area supervisor mr. ronnie taylor at (202)442-5928",2013,38.919714,-77.041639,"Risk Cat 3","<b> Establishment Name:   </b> muzette restaurant (n) <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 2305 18th nw <br> <b>Inspection Date:   </b> 2013-03-27 <br> <b>Inspection Time:   </b> 06:15 PM <br> <b>Inspector Badge No.:   </b> 64 <br> <br> <b>Inspector Comment:   </b> 5 day notice abated if you have any uqestions,please contact area supervisor mr. ronnie taylor at (202)442-5928"
835345,"wisey's deli","1440 wisconsin","2017-02-15","delicatessen","nw",3,"2017-02-15","01:00 PM",14,"correct stated items in the timeframe indicated. for questions please contact area supervisor at food.safety@dc.gov for efficient response.",2017,38.908465,-77.063975,"Risk Cat 3","<b> Establishment Name:   </b> wisey's deli <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1440 wisconsin nw <br> <b>Inspection Date:   </b> 2017-02-15 <br> <b>Inspection Time:   </b> 01:00 PM <br> <b>Inspector Badge No.:   </b> 14 <br> <br> <b>Inspector Comment:   </b> correct stated items in the timeframe indicated. for questions please contact area supervisor at food.safety@dc.gov for efficient response."
834397,"potbelly sandwich","1400 irving","2017-01-06","restaurant total","nw",3,"2017-01-06","02:10 PM",82,"approved for issuance of restaurant license. correct items within the timeframes stated for each observation.",2017,38.928804,-77.032612,"Risk Cat 3","<b> Establishment Name:   </b> potbelly sandwich <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1400 irving nw <br> <b>Inspection Date:   </b> 2017-01-06 <br> <b>Inspection Time:   </b> 02:10 PM <br> <b>Inspector Badge No.:   </b> 82 <br> <br> <b>Inspector Comment:   </b> approved for issuance of restaurant license. correct items within the timeframes stated for each observation."
834490,"p&c market","1023 east capitol","2017-01-11","delicatessen","se",3,"2017-01-11","10:57 AM",29,"correct the items stated within 3 and 14-calendar days. please submit any questions / inquiries to the area supervisor mrs. jacqueline coleman at food.safety@dc.gov for efficient response.",2017,38.889726,-76.991725,"Risk Cat 3","<b> Establishment Name:   </b> p&c market <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1023 east capitol se <br> <b>Inspection Date:   </b> 2017-01-11 <br> <b>Inspection Time:   </b> 10:57 AM <br> <b>Inspector Badge No.:   </b> 29 <br> <br> <b>Inspector Comment:   </b> correct the items stated within 3 and 14-calendar days. please submit any questions / inquiries to the area supervisor mrs. jacqueline coleman at food.safety@dc.gov for efficient response."
104311,"mane cafeteria/panda cafe/pop stop/panda grill","3001 connecticut","2011-08-03","restaurant total","nw",3,"2011-08-03","12:45 PM",54,"the dc cfm is kurt meyer: fs43729 will expire 3/21/2013. if you have any questions please contact the area supervisor mr. ronnie taylor at 202-442-9037.",2011,38.929041,-77.054718,"Risk Cat 3","<b> Establishment Name:   </b> mane cafeteria/panda cafe/pop stop/panda grill <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 3001 connecticut nw <br> <b>Inspection Date:   </b> 2011-08-03 <br> <b>Inspection Time:   </b> 12:45 PM <br> <b>Inspector Badge No.:   </b> 54 <br> <br> <b>Inspector Comment:   </b> the dc cfm is kurt meyer: fs43729 will expire 3/21/2013. if you have any questions please contact the area supervisor mr. ronnie taylor at 202-442-9037."
10693,"heritage india/cafe mirasol","1633 p","2011-01-19","restaurant total","nw",3,"2011-01-19","11:30 AM",611,"cfpm hichan benkhraba 37443 exp 08/24/2011. 5 day notice abated from inspection conducted on 01/13/2011.",2011,38.909717,-77.037118,"Risk Cat 3","<b> Establishment Name:   </b> heritage india/cafe mirasol <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1633 p nw <br> <b>Inspection Date:   </b> 2011-01-19 <br> <b>Inspection Time:   </b> 11:30 AM <br> <b>Inspector Badge No.:   </b> 611 <br> <br> <b>Inspector Comment:   </b> cfpm hichan benkhraba 37443 exp 08/24/2011. 5 day notice abated from inspection conducted on 01/13/2011."
203954,"verizon center - acela club","601 f","2014-06-03","restaurant total","nw",3,"2014-06-03","10:00 AM",107,"violations cited on 5/7/14 critical and non critical was abated. if you have any questions, please contact mrs. jacqueline coleman, supervisor on (202)442-5928.",2014,38.89734,-77.0199,"Risk Cat 3","<b> Establishment Name:   </b> verizon center - acela club <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 601 f nw <br> <b>Inspection Date:   </b> 2014-06-03 <br> <b>Inspection Time:   </b> 10:00 AM <br> <b>Inspector Badge No.:   </b> 107 <br> <br> <b>Inspector Comment:   </b> violations cited on 5/7/14 critical and non critical was abated. if you have any questions, please contact mrs. jacqueline coleman, supervisor on (202)442-5928."
834190,"bourbon coffee house","621 pennsylvania","2016-12-28","restaurant total","se",3,"2016-12-28","11:10 AM",422,"failure to comply with 3-day notice of item 25dcmr 1005.1 (further action shall be taken) if you have any questions, please contact the departement at food.safety@dc.gov",2016,38.88537,-76.99811,"Risk Cat 3","<b> Establishment Name:   </b> bourbon coffee house <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 621 pennsylvania se <br> <b>Inspection Date:   </b> 2016-12-28 <br> <b>Inspection Time:   </b> 11:10 AM <br> <b>Inspector Badge No.:   </b> 422 <br> <br> <b>Inspector Comment:   </b> failure to comply with 3-day notice of item 25dcmr 1005.1 (further action shall be taken) if you have any questions, please contact the departement at food.safety@dc.gov"
606187,"national republican club of capitol hill","300 1st","2014-11-12","restaurant total","se",3,"2014-11-12","10:45 AM",107,"violations cited on 9-26-14 was abated. if you have any questions, please contact mrs. jacqueline coleman, supervsor on (202)442-5928.",2014,38.886039,-77.005892,"Risk Cat 3","<b> Establishment Name:   </b> national republican club of capitol hill <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 300 1st se <br> <b>Inspection Date:   </b> 2014-11-12 <br> <b>Inspection Time:   </b> 10:45 AM <br> <b>Inspector Badge No.:   </b> 107 <br> <br> <b>Inspector Comment:   </b> violations cited on 9-26-14 was abated. if you have any questions, please contact mrs. jacqueline coleman, supervsor on (202)442-5928."
180753,"the pig (n)","1320 14th","2013-05-16","restaurant total","nw",3,"2013-05-16","09:30 PM",64,"5day notice abated if you have na questions,please contatact area supervisor mr. ronnie taylorat (202)442-9037",2013,38.907729,-77.032024,"Risk Cat 3","<b> Establishment Name:   </b> the pig (n) <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1320 14th nw <br> <b>Inspection Date:   </b> 2013-05-16 <br> <b>Inspection Time:   </b> 09:30 PM <br> <b>Inspector Badge No.:   </b> 64 <br> <br> <b>Inspector Comment:   </b> 5day notice abated if you have na questions,please contatact area supervisor mr. ronnie taylorat (202)442-9037"
201227,"loeb's","1712 i","2014-01-09","restaurant total","nw",3,"2014-01-09","11:45 AM",59,"cfpm-marlene loeb exp-11/16/2014 fs-49682 all items must be abated within five days. if you have any questions you may contact the area supervisor mr. taylor at 202-535-2180.",2014,38.901261,-77.03966,"Risk Cat 3","<b> Establishment Name:   </b> loeb's <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1712 i nw <br> <b>Inspection Date:   </b> 2014-01-09 <br> <b>Inspection Time:   </b> 11:45 AM <br> <b>Inspector Badge No.:   </b> 59 <br> <br> <b>Inspector Comment:   </b> cfpm-marlene loeb exp-11/16/2014 fs-49682 all items must be abated within five days. if you have any questions you may contact the area supervisor mr. taylor at 202-535-2180."
405821,"quick pita","1210 potomac","2014-11-13","restaurant total","nw",3,"2014-11-13","12:15 PM",64,"5day notice abated if you have any questions,please contact area supervisor mr. ronnie taylor at (202)442-9037",2014,38.90555,-77.065271,"Risk Cat 3","<b> Establishment Name:   </b> quick pita <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1210 potomac nw <br> <b>Inspection Date:   </b> 2014-11-13 <br> <b>Inspection Time:   </b> 12:15 PM <br> <b>Inspector Badge No.:   </b> 64 <br> <br> <b>Inspector Comment:   </b> 5day notice abated if you have any questions,please contact area supervisor mr. ronnie taylor at (202)442-9037"
183738,"floriana(n)","1602 17th","2013-07-24","restaurant total","nw",3,"2013-07-24","07:30 PM",64,"correct stated items within 45days if you have any questions,please contact area superviosr mr. ronnie talyor at (202)442-9037",2013,38.91123,-77.03856,"Risk Cat 3","<b> Establishment Name:   </b> floriana(n) <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1602 17th nw <br> <b>Inspection Date:   </b> 2013-07-24 <br> <b>Inspection Time:   </b> 07:30 PM <br> <b>Inspector Badge No.:   </b> 64 <br> <br> <b>Inspector Comment:   </b> correct stated items within 45days if you have any questions,please contact area superviosr mr. ronnie talyor at (202)442-9037"
820246,"chaia","3207 grace","2015-11-12","restaurant total","nw",3,"2015-11-12","10:00 AM",422,"no objection to issuance of license",2015,38.904052,-77.063024,"Risk Cat 3","<b> Establishment Name:   </b> chaia <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 3207 grace nw <br> <b>Inspection Date:   </b> 2015-11-12 <br> <b>Inspection Time:   </b> 10:00 AM <br> <b>Inspector Badge No.:   </b> 422 <br> <br> <b>Inspector Comment:   </b> no objection to issuance of license"
122290,"las placitas restaurant","517 8th","2011-06-24","restaurant total","se",3,"2011-06-24","01:49 PM",624,"the business does not have a written employee's health policy for food-borne illness, a copy is given to the store manager. cfpm jose o. amaya fs-37977 exp. 1/5/2012 correct stated tems within 5-days and 45-days if any question please call ms.coleman at 202-442-5928",2011,38.882606,-76.99505,"Risk Cat 3","<b> Establishment Name:   </b> las placitas restaurant <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 517 8th se <br> <b>Inspection Date:   </b> 2011-06-24 <br> <b>Inspection Time:   </b> 01:49 PM <br> <b>Inspector Badge No.:   </b> 624 <br> <br> <b>Inspector Comment:   </b> the business does not have a written employee's health policy for food-borne illness, a copy is given to the store manager. cfpm jose o. amaya fs-37977 exp. 1/5/2012 correct stated tems within 5-days and 45-days if any question please call ms.coleman at 202-442-5928"
834652,"italian pizza kitchen","2608 connecticut","2017-01-23","restaurant total","nw",3,"2017-01-23","01:55 PM",624,"correct violations with 3days (priority and priority foundation) and 14days (core) if any question, please feel free to contact the area supervisor at food.safey@dc.gov cfpm hakan ustaoglu  fs- 86964  exp. 09/04/2018",2017,38.924881,-77.052381,"Risk Cat 3","<b> Establishment Name:   </b> italian pizza kitchen <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 2608 connecticut nw <br> <b>Inspection Date:   </b> 2017-01-23 <br> <b>Inspection Time:   </b> 01:55 PM <br> <b>Inspector Badge No.:   </b> 624 <br> <br> <b>Inspector Comment:   </b> correct violations with 3days (priority and priority foundation) and 14days (core) if any question, please feel free to contact the area supervisor at food.safey@dc.gov cfpm hakan ustaoglu  fs- 86964  exp. 09/04/2018"
203671,"a bar (n)","2500 pennsylvania","2014-05-19","restaurant total","nw",3,"2014-05-19","10:40 AM",82,"certified food safety manager: alexander avila, fs-60188 , expiration date: 4/2/17 all items abated from inspection conducted on 3/21/14: dcmr: 203.1, 300.6, 802.1, 1007.1 correct items stated within 45-days if you have any questions, please call area supervisor mr. ronnie taylor at 202-442-9037.",2014,38.9038,-77.053781,"Risk Cat 3","<b> Establishment Name:   </b> a bar (n) <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 2500 pennsylvania nw <br> <b>Inspection Date:   </b> 2014-05-19 <br> <b>Inspection Time:   </b> 10:40 AM <br> <b>Inspector Badge No.:   </b> 82 <br> <br> <b>Inspector Comment:   </b> certified food safety manager: alexander avila, fs-60188 , expiration date: 4/2/17 all items abated from inspection conducted on 3/21/14: dcmr: 203.1, 300.6, 802.1, 1007.1 correct items stated within 45-days if you have any questions, please call area supervisor mr. ronnie taylor at 202-442-9037."
122821,"downtown chicken","2125 alabama","2012-05-01","restaurant total","se",3,"2012-05-01","01:55 PM",624,"the business has a written employee's health policy for food-borne illness. no cfpm on duty no consumer advisory  notice printed or posted, a copy is given to the pic most recent pest control service date: 04/12/2012 correct stated items within 5-days and 45-days if any question please call area supervisor mr. ronnie taylor at 202-442-9037 sanitizer quaternary ammonium, 100ppm  0.0 ph, 101.1°f)",2012,38.85083,-76.975053,"Risk Cat 3","<b> Establishment Name:   </b> downtown chicken <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 2125 alabama se <br> <b>Inspection Date:   </b> 2012-05-01 <br> <b>Inspection Time:   </b> 01:55 PM <br> <b>Inspector Badge No.:   </b> 624 <br> <br> <b>Inspector Comment:   </b> the business has a written employee's health policy for food-borne illness. no cfpm on duty no consumer advisory  notice printed or posted, a copy is given to the pic most recent pest control service date: 04/12/2012 correct stated items within 5-days and 45-days if any question please call area supervisor mr. ronnie taylor at 202-442-9037 sanitizer quaternary ammonium, 100ppm  0.0 ph, 101.1°f)"
204181,"devon & blakely","2200 pennsylvania","2014-06-10","restaurant total","nw",3,"2014-06-10","11:10 AM",124,"all items corrected on site. if you have any questions, please contact the area supervisor, mrs. coleman at (202) 442-5928.",2014,38.902088,-77.048831,"Risk Cat 3","<b> Establishment Name:   </b> devon & blakely <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 2200 pennsylvania nw <br> <b>Inspection Date:   </b> 2014-06-10 <br> <b>Inspection Time:   </b> 11:10 AM <br> <b>Inspector Badge No.:   </b> 124 <br> <br> <b>Inspector Comment:   </b> all items corrected on site. if you have any questions, please contact the area supervisor, mrs. coleman at (202) 442-5928."
835721,"au bon pain","50 massachusetts","2017-02-27","restaurant total","ne",3,"2017-02-27","02:20 PM",54,"correct items stated within 14 days. please submit questions to the area supervisor at food.safety@dc.gov",2017,38.89732,-77.008425,"Risk Cat 3","<b> Establishment Name:   </b> au bon pain <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 50 massachusetts ne <br> <b>Inspection Date:   </b> 2017-02-27 <br> <b>Inspection Time:   </b> 02:20 PM <br> <b>Inspector Badge No.:   </b> 54 <br> <br> <b>Inspector Comment:   </b> correct items stated within 14 days. please submit questions to the area supervisor at food.safety@dc.gov"
118840,"qdoba mexican grill","555 11th","2012-10-04","restaurant total","nw",3,"2012-10-04","10:30 AM",64,"correct stated items within 45 days if you have any questions,please call area supervisor mrs. jacqueline coleman at (202)442-5928",2012,38.896802,-77.026959,"Risk Cat 3","<b> Establishment Name:   </b> qdoba mexican grill <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 555 11th nw <br> <b>Inspection Date:   </b> 2012-10-04 <br> <b>Inspection Time:   </b> 10:30 AM <br> <b>Inspector Badge No.:   </b> 64 <br> <br> <b>Inspector Comment:   </b> correct stated items within 45 days if you have any questions,please call area supervisor mrs. jacqueline coleman at (202)442-5928"
9377,"station cafe","820 1st","2010-07-26","restaurant total","ne",3,"2010-07-26","01:25 PM",59,"cfpm-kim h. chong fs-34356 exp 10/5/10 manager answered questions correctly regarding employee health policy. if you have questions you may contact the area supervisor mrs. coleman 202-535-2186",2010,38.900573,-77.006675,"Risk Cat 3","<b> Establishment Name:   </b> station cafe <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 820 1st ne <br> <b>Inspection Date:   </b> 2010-07-26 <br> <b>Inspection Time:   </b> 01:25 PM <br> <b>Inspector Badge No.:   </b> 59 <br> <br> <b>Inspector Comment:   </b> cfpm-kim h. chong fs-34356 exp 10/5/10 manager answered questions correctly regarding employee health policy. if you have questions you may contact the area supervisor mrs. coleman 202-535-2186"
126164,"the brown bag","1625 i","2011-10-11","restaurant total","nw",3,"2011-10-11","02:30 PM",19,"correct items stated within 5 days correct items stated within 45 days if you have any questions, please contact the area supervisor mr. ronnie taylor at 202-442-9037.",2011,38.901345,-77.038522,"Risk Cat 3","<b> Establishment Name:   </b> the brown bag <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1625 i nw <br> <b>Inspection Date:   </b> 2011-10-11 <br> <b>Inspection Time:   </b> 02:30 PM <br> <b>Inspector Badge No.:   </b> 19 <br> <br> <b>Inspector Comment:   </b> correct items stated within 5 days correct items stated within 45 days if you have any questions, please contact the area supervisor mr. ronnie taylor at 202-442-9037."
405654,"pizza autentica","300 7th","2014-11-10","delicatessen","sw",3,"2014-11-10","01:50 PM",611,"cfpm; roel ramirez 58004 09/27/2016. notice abated from inspection of 11/03/2014.",2014,38.886072,-77.021912,"Risk Cat 3","<b> Establishment Name:   </b> pizza autentica <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 300 7th sw <br> <b>Inspection Date:   </b> 2014-11-10 <br> <b>Inspection Time:   </b> 01:50 PM <br> <b>Inspector Badge No.:   </b> 611 <br> <br> <b>Inspector Comment:   </b> cfpm; roel ramirez 58004 09/27/2016. notice abated from inspection of 11/03/2014."
836640,"la plaza restaurant","629 pennsylvania","2017-03-23","restaurant total","se",3,"2017-03-23","01:10 PM",603,"correct items stated within 3 and 14 days as listed within the observations section of this report. cfpm: henry mendoza (60057) exp. 4/21/17 please submit all questions/inquires to the area supervisor at food.safety@dc.gov for efficient response.",2017,38.88529,-76.997961,"Risk Cat 3","<b> Establishment Name:   </b> la plaza restaurant <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 629 pennsylvania se <br> <b>Inspection Date:   </b> 2017-03-23 <br> <b>Inspection Time:   </b> 01:10 PM <br> <b>Inspector Badge No.:   </b> 603 <br> <br> <b>Inspector Comment:   </b> correct items stated within 3 and 14 days as listed within the observations section of this report. cfpm: henry mendoza (60057) exp. 4/21/17 please submit all questions/inquires to the area supervisor at food.safety@dc.gov for efficient response."
